valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,longitude,latitude,year,date_mutation
126608.0,48.0,2,34080,3.82318,43.614018,2023,2023-12-14
245450.0,68.0,4,34000,3.888642,43.617776,2023,2023-12-01
485000.0,120.0,4,34000,3.879775,43.609747,2023,2023-11-30
294000.0,65.0,3,34000,3.901165,43.596946,2023,2023-12-12
275350.0,68.0,3,34000,3.90602,43.602603,2023,2023-11-07
230000.0,38.0,2,34090,3.840616,43.639791,2023,2023-11-28
292000.0,95.0,4,34090,3.871303,43.626414,2023,2023-12-07
150400.0,53.0,2,34000,3.880013,43.61287,2023,2023-12-06
78000.0,18.0,1,34090,3.838355,43.640196,2023,2023-12-14
267700.0,65.0,3,34000,3.898506,43.600792,2023,2023-12-18
169374.5,76.0,4,34070,3.871429,43.595557,2023,2023-12-08
583000.0,121.0,5,34070,3.862541,43.617304,2023,2023-12-12
156000.0,46.0,2,34070,3.851793,43.588202,2023,2023-12-15
76700.0,21.0,1,34070,3.891022,43.590893,2023,2023-12-07
102500.0,60.0,3,34090,3.872927,43.631235,2023,2023-12-13
55619.48,36.0,1,34070,3.860815,43.59335,2023,2023-12-07
97860.0,29.0,1,34070,3.86552,43.588498,2023,2023-11-20
95800.0,24.0,1,34000,3.887367,43.603241,2023,2023-11-24
189250.0,75.0,3,34090,3.869102,43.635155,2023,2023-11-23
82000.0,25.0,1,34080,3.851319,43.618445,2023,2023-12-11
112000.0,42.0,2,34080,3.82805,43.614783,2023,2023-12-18
66294.93,21.0,1,34080,3.826908,43.615558,2023,2023-12-06
172000.0,48.0,2,34090,3.842617,43.640476,2023,2023-12-04
81000.0,29.0,2,34000,3.868806,43.604681,2023,2023-12-11
240870.0,53.0,3,34070,3.857862,43.60363,2023,2023-12-11
90000.0,19.0,1,34090,3.873303,43.617788,2023,2023-12-06
112000.0,43.0,2,34080,3.841683,43.617622,2023,2023-11-30
52839.81,36.0,1,34070,3.860815,43.59335,2023,2023-12-13
250000.0,45.0,2,34090,3.873728,43.620729,2023,2023-12-15
129000.0,51.0,2,34000,3.881918,43.607734,2023,2023-12-13
149500.0,65.0,3,34070,3.836052,43.608116,2023,2023-12-04
74200.0,24.0,1,34080,3.835291,43.618361,2023,2023-12-13
550000.0,106.0,4,34090,3.869688,43.616854,2023,2023-11-23
74000.0,22.0,1,34000,3.883279,43.603422,2023,2023-12-05
73000.0,14.0,1,34090,3.875003,43.617508,2023,2023-11-23
155000.0,69.0,3,34070,3.851538,43.611694,2023,2023-12-05
207000.0,80.0,5,34000,3.888395,43.614724,2023,2023-11-20
336530.0,70.0,3,34000,3.888941,43.605763,2023,2023-12-14
160000.0,87.0,3,34000,3.877696,43.609563,2023,2023-12-12
235000.0,78.0,3,34000,3.889536,43.607413,2023,2023-12-12
83000.0,24.0,1,34090,3.860056,43.640959,2023,2023-12-11
158000.0,72.0,4,34070,3.885539,43.594369,2023,2023-12-06
120000.0,29.0,2,34000,3.889208,43.60492,2023,2023-12-08
70000.0,31.0,2,34000,3.880295,43.61226,2023,2023-12-15
262000.0,61.0,3,34000,3.88921,43.61903,2023,2023-12-14
234420.0,67.0,3,34000,3.885292,43.621256,2023,2023-12-14
148850.0,68.0,3,34070,3.84659,43.598277,2023,2023-12-01
161999.0,67.0,3,34070,3.868984,43.592641,2023,2023-12-05
147450.0,55.0,2,34080,3.85021,43.618942,2023,2023-12-08
204800.0,44.0,2,34090,3.869135,43.619275,2023,2023-12-14
87500.0,15.0,1,34000,3.877278,43.613315,2023,2023-12-15
130390.0,54.0,3,34070,3.853884,43.605976,2023,2023-12-06
84000.0,18.0,1,34090,3.856655,43.631871,2023,2023-12-15
351491.0,93.0,4,34090,3.871303,43.626414,2023,2023-12-13
151900.0,43.0,2,34070,3.844996,43.615645,2023,2023-12-15
102000.0,63.0,3,34070,3.868794,43.594206,2023,2023-12-18
382520.0,120.0,5,34000,3.874063,43.600755,2023,2023-12-18
100000.0,57.0,3,34070,3.885124,43.593451,2023,2023-12-14
160000.0,53.0,2,34070,3.86336,43.603421,2023,2023-12-15
356818.0,90.0,3,34000,3.904874,43.601781,2023,2023-12-07
240000.0,67.0,3,34000,3.889029,43.608361,2023,2023-12-20
155500.0,57.0,3,34070,3.862576,43.60379,2023,2023-12-13
406000.0,108.0,4,34070,3.854115,43.600002,2023,2023-11-30
177000.0,43.0,2,34000,3.886762,43.6266,2023,2023-12-19
163405.0,53.0,3,34070,3.84738,43.604831,2023,2023-12-12
200000.0,44.0,2,34000,3.878367,43.611973,2023,2023-12-13
179250.0,61.0,3,34070,3.879735,43.595049,2023,2023-11-30
163500.0,27.0,1,34000,3.893415,43.604874,2023,2023-12-20
160000.0,68.0,3,34070,3.889884,43.595585,2023,2023-12-06
169000.0,41.0,2,34090,3.856229,43.633435,2023,2023-12-13
123500.0,30.0,1,34000,3.897641,43.601983,2023,2023-12-08
135500.0,34.0,2,34000,3.894256,43.619614,2023,2023-12-15
108500.0,36.0,1,34000,3.878938,43.601675,2023,2023-12-13
97000.0,58.0,2,34080,3.841634,43.61433,2023,2023-12-07
92300.0,31.0,1,34070,3.88571,43.584374,2023,2023-12-13
138200.0,28.0,1,34000,3.897523,43.60294,2023,2023-12-01
287500.0,87.0,4,34070,3.83734,43.596008,2023,2023-12-18
143000.0,34.0,1,34080,3.846235,43.622413,2023,2023-11-30
339000.0,125.0,4,34090,3.865065,43.625555,2023,2023-12-15
347900.0,63.0,3,34000,3.901851,43.596465,2023,2023-12-19
60000.0,22.0,1,34090,3.854352,43.622296,2023,2023-12-14
150000.0,55.0,3,34000,3.885347,43.603179,2023,2023-12-08
144000.0,25.0,1,34000,3.90602,43.602603,2023,2023-12-14
92650.0,32.0,2,34000,3.872841,43.599049,2023,2023-11-27
87500.0,38.0,1,34000,3.891485,43.60737,2023,2023-12-07
146000.0,48.0,2,34090,3.863853,43.618564,2023,2023-12-18
93370.0,21.0,1,34090,3.873526,43.619335,2023,2023-12-15
110000.0,69.0,4,34070,3.854727,43.60843,2023,2023-12-20
115000.0,36.0,1,34070,3.85634,43.600679,2023,2023-12-18
102000.0,67.0,4,34070,3.885124,43.593451,2023,2023-12-21
199800.0,55.0,3,34070,3.890712,43.601006,2023,2023-12-18
170500.0,45.0,2,34090,3.861361,43.640906,2023,2023-12-19
132000.0,25.0,1,34000,3.888865,43.607507,2023,2023-12-18
182420.0,48.0,2,34000,3.868901,43.607541,2023,2023-12-19
142000.0,67.0,4,34070,3.867284,43.59399,2023,2023-12-19
144700.0,43.0,1,34070,3.844996,43.615645,2023,2023-12-15
229350.0,83.0,4,34070,3.846875,43.59517,2023,2023-12-08
245725.0,53.0,2,34090,3.857702,43.633263,2023,2023-12-19
165000.0,81.0,4,34070,3.83373,43.609315,2023,2023-12-14
120000.0,83.0,4,34070,3.836052,43.608116,2023,2023-12-18
83900.0,22.0,1,34000,3.883642,43.601862,2023,2023-12-19
120000.0,47.0,3,34000,3.880592,43.601561,2023,2023-12-15
54000.0,19.0,1,34080,3.824287,43.61458,2023,2023-12-18
110000.0,26.0,1,34090,3.844744,43.633909,2023,2023-12-08
110000.0,20.0,1,34090,3.858841,43.637555,2023,2023-11-14
164500.0,50.0,2,34080,3.831735,43.635308,2023,2023-12-21
330000.0,82.0,3,34000,3.876893,43.609401,2023,2023-12-18
79450.0,22.0,1,34070,3.882822,43.596009,2023,2023-12-18
180000.0,64.0,4,34000,3.868209,43.616157,2023,2023-12-13
113050.0,35.0,1,34070,3.885208,43.600898,2023,2023-12-08
158580.0,63.0,3,34080,3.851374,43.623156,2023,2023-12-18
260000.0,50.0,2,34090,3.877104,43.615745,2023,2023-12-18
113130.0,22.0,1,34000,3.897596,43.602334,2023,2023-12-14
215500.0,54.0,2,34000,3.891485,43.60737,2023,2023-12-21
205600.0,67.0,3,34070,3.862978,43.617611,2023,2023-12-21
235000.0,66.0,3,34000,3.897826,43.606536,2023,2023-12-15
154080.0,40.0,2,34000,3.877987,43.60916,2023,2023-12-06
175000.0,53.0,2,34070,3.838662,43.607895,2023,2023-12-08
197976.62,41.0,2,34000,3.9103,43.602999,2023,2023-12-21
94220.0,23.0,2,34000,3.867305,43.60917,2023,2023-12-21
208690.0,61.0,3,34070,3.849169,43.590632,2023,2023-11-29
70000.0,11.0,1,34000,3.881074,43.608197,2023,2023-11-29
339600.0,94.0,4,34000,3.88786,43.60634,2023,2023-12-21
192000.0,46.0,2,34090,3.885027,43.625545,2023,2023-11-24
400200.0,101.0,5,34090,3.878987,43.622238,2023,2023-12-14
184000.0,80.0,3,34000,3.889959,43.605097,2023,2023-12-26
67000.0,19.0,1,34000,3.878575,43.602153,2023,2023-12-12
141020.0,50.0,1,34000,3.872398,43.607581,2023,2023-12-14
340600.0,108.0,4,34000,3.872384,43.602214,2023,2023-12-06
225000.0,87.0,4,34070,3.861093,43.599745,2023,2023-12-15
210000.0,90.0,4,34080,3.827187,43.616086,2023,2023-12-13
105000.0,47.0,2,34080,3.825337,43.613277,2023,2023-12-14
223250.0,46.0,2,34000,3.906072,43.599602,2023,2023-12-08
205500.0,57.0,3,34070,3.881181,43.591522,2023,2023-04-24
147300.0,45.0,2,34070,3.851277,43.58873,2023,2023-12-19
385800.0,80.0,4,34000,3.907468,43.600344,2023,2023-12-20
71800.0,31.0,1,34080,3.827187,43.616086,2023,2023-12-22
93000.0,54.0,3,34070,3.848628,43.60834,2023,2023-12-11
137120.0,29.0,1,34000,3.8739,43.603434,2023,2023-12-05
78150.0,22.0,1,34090,3.862379,43.62716,2023,2023-12-07
78000.0,18.0,1,34090,3.856655,43.631871,2023,2023-12-12
81000.0,18.0,1,34090,3.856655,43.631871,2023,2023-12-11
100000.0,30.0,2,34070,3.883923,43.603539,2023,2023-12-19
161000.0,74.0,4,34080,3.851374,43.623156,2023,2023-12-15
177850.0,42.0,2,34000,3.908881,43.610502,2023,2023-12-14
82000.0,22.0,1,34090,3.86267,43.626345,2023,2023-12-13
174600.0,32.0,1,34090,3.874979,43.628781,2023,2023-12-18
240000.0,79.0,3,34000,3.88786,43.60634,2023,2023-12-28
194250.0,47.0,2,34000,3.891835,43.606565,2023,2023-12-28
290000.0,153.0,5,34000,3.881156,43.601445,2023,2023-12-27
47445.0,12.0,1,34090,3.86423,43.622905,2023,2023-12-19
133200.0,79.0,5,34070,3.886522,43.592608,2023,2023-12-22
90000.0,23.0,1,34000,3.892298,43.612749,2023,2023-12-29
112000.0,71.0,3,34070,3.87077,43.597489,2023,2023-06-19
72000.0,18.0,1,34090,3.845294,43.628354,2023,2023-12-27
132400.0,32.0,1,34000,3.901953,43.607207,2023,2023-12-27
72200.0,25.0,1,34080,3.851319,43.618445,2023,2023-12-22
94350.0,16.0,1,34000,3.873238,43.609398,2023,2023-12-18
69500.0,49.0,3,34090,3.868382,43.626196,2023,2023-12-19
145000.0,43.0,2,34000,3.884908,43.609836,2023,2023-12-15
29000.0,7.0,1,34000,3.881962,43.606934,2023,2023-12-22
95000.0,59.0,2,34000,3.87619,43.61271,2023,2023-12-19
226000.0,63.0,3,34000,3.893509,43.606468,2023,2023-12-22
130000.0,66.0,3,34070,3.87077,43.597489,2023,2023-12-13
127500.0,58.0,3,34070,3.8555,43.605346,2023,2023-12-08
142000.0,34.0,1,34000,3.908059,43.607515,2023,2023-12-21
413000.0,77.0,4,34000,3.908712,43.605385,2023,2023-12-12
219500.0,40.0,2,34080,3.848437,43.625109,2023,2023-12-27
181000.0,63.0,3,34070,3.859627,43.591212,2023,2023-12-28
110000.0,59.0,2,34070,3.867489,43.594589,2023,2023-12-21
153000.0,49.0,2,34070,3.86008,43.582786,2023,2023-12-22
110000.0,26.0,1,34000,3.878467,43.600588,2023,2023-12-12
87800.0,18.0,1,34090,3.838355,43.640196,2023,2023-12-15
99000.0,22.0,2,34090,3.860284,43.625002,2023,2023-12-07
148000.0,48.0,3,34000,3.874501,43.602427,2023,2023-12-22
143925.0,46.0,2,34000,3.879782,43.595959,2023,2023-12-15
285200.0,61.0,3,34000,3.878087,43.601472,2023,2023-12-29
330000.0,75.0,3,34090,3.881042,43.625605,2023,2023-12-28
209000.0,97.0,4,34000,3.866773,43.606795,2023,2023-12-29
330000.0,95.0,4,34000,3.863925,43.612344,2023,2023-12-27
125000.0,42.0,2,34070,3.860855,43.603947,2023,2023-12-14
180000.0,72.0,4,34070,3.885539,43.594369,2023,2023-12-22
144440.0,60.0,3,34080,3.824038,43.613803,2023,2023-12-19
164000.0,41.0,2,34000,3.890753,43.614562,2023,2023-12-15
150000.0,51.0,2,34000,3.896269,43.605244,2023,2023-12-19
180750.0,41.0,2,34000,3.905033,43.599173,2023,2023-12-21
270000.0,66.0,3,34090,3.86521,43.624132,2023,2023-12-21
82000.0,21.0,1,34070,3.891022,43.590893,2023,2023-12-29
107000.0,44.0,2,34080,3.841634,43.61433,2023,2023-12-21
78000.0,19.0,1,34000,3.878575,43.602153,2023,2023-12-29
153470.0,36.0,1,34000,3.877892,43.609184,2023,2023-12-21
169376.0,48.0,2,34000,3.877398,43.606816,2023,2023-12-12
267330.0,78.0,4,34090,3.837875,43.6391,2023,2023-12-20
225000.0,38.0,2,34090,3.864016,43.627985,2023,2023-12-27
625000.0,100.0,4,34080,3.835575,43.629711,2023,2023-12-22
93000.0,21.0,1,34090,3.862864,43.624078,2023,2023-12-12
93120.0,22.0,1,34000,3.876338,43.607357,2023,2023-12-15
148350.0,38.0,2,34090,3.85988,43.628271,2023,2023-12-15
190000.0,53.0,3,34000,3.876192,43.612047,2023,2023-12-21
265000.0,67.0,3,34000,3.87628,43.607664,2023,2023-12-20
97336.93,29.0,1,34080,3.826908,43.615558,2023,2023-12-19
131000.0,41.0,2,34070,3.846225,43.615092,2023,2023-12-26
134501.0,33.0,2,34000,3.882452,43.601855,2023,2023-12-21
56429.0,17.0,1,34090,3.851932,43.623432,2023,2023-12-22
240000.0,96.0,4,34000,3.886274,43.622247,2023,2023-12-21
170010.0,66.0,3,34070,3.879735,43.595049,2023,2023-12-27
115000.0,61.0,3,34070,3.868421,43.594405,2023,2023-12-27
75000.0,22.0,1,34070,3.866183,43.609709,2023,2023-12-28
130000.0,53.0,2,34070,3.874328,43.59028,2023,2023-12-21
249500.0,49.0,2,34000,3.903771,43.607477,2023,2023-12-15
166500.0,68.0,4,34090,3.865065,43.625555,2023,2023-12-21
436650.0,95.0,4,34090,3.884455,43.639729,2023,2023-12-29
219500.0,67.0,3,34070,3.894147,43.60314,2023,2023-12-21
68000.0,25.0,1,34070,3.872186,43.589789,2023,2023-12-18
81000.0,19.0,1,34090,3.864641,43.624832,2023,2023-12-28
186970.0,65.0,3,34070,3.859361,43.599718,2023,2023-12-28
311820.0,62.0,3,34000,3.905319,43.599186,2023,2023-12-21
100000.0,61.0,3,34070,3.868421,43.594405,2023,2023-12-21
78700.0,42.0,2,34080,3.827944,43.612713,2023,2023-12-20
272440.0,65.0,3,34070,3.861609,43.58572,2023,2023-12-22
105000.0,35.0,2,34000,3.870913,43.608099,2023,2023-12-22
221350.0,41.0,2,34070,3.897883,43.596443,2023,2023-12-21
145070.0,28.0,1,34000,3.875353,43.612548,2023,2023-12-18
61880.0,21.0,1,34000,3.88206,43.602136,2023,2023-12-26
396570.0,66.0,3,34000,3.901165,43.596946,2023,2023-12-18
125000.0,48.0,2,34080,3.827187,43.616086,2023,2023-12-29
174350.0,78.0,4,34070,3.836052,43.608116,2023,2023-12-14
194000.0,51.0,2,34090,3.874212,43.61794,2023,2023-12-27
115376.0,72.0,3,34070,3.832739,43.598198,2023,2023-12-21
150000.0,66.0,3,34070,3.874468,43.59745,2023,2023-12-28
68350.0,21.0,1,34070,3.85269,43.603029,2023,2023-12-29
166300.0,73.0,4,34070,3.868421,43.594405,2023,2023-12-28
244750.0,116.0,5,34000,3.87405,43.609177,2023,2023-12-29
131110.0,32.0,2,34000,3.884148,43.600971,2023,2023-12-18
293750.0,69.0,3,34000,3.890608,43.605672,2023,2023-12-19
109000.0,20.0,1,34090,3.875887,43.617389,2023,2023-12-20
120000.0,44.0,2,34070,3.863728,43.600857,2023,2023-12-28
261030.0,103.0,4,34070,3.86604,43.596752,2023,2023-12-28
350850.0,91.0,4,34090,3.877537,43.617232,2023,2023-12-14
288400.0,67.0,3,34000,3.875515,43.614148,2023,2023-12-29
263443.0,78.0,3,34000,3.86746,43.603606,2023,2023-12-28
148000.0,52.0,3,34070,3.865575,43.602623,2023,2023-12-26
118000.0,36.0,2,34090,3.868049,43.636367,2023,2023-12-22
248150.0,41.0,2,34090,3.86319,43.62079,2023,2023-12-27
203250.0,48.0,3,34000,3.902173,43.606644,2023,2023-12-19
154500.0,72.0,1,34070,3.885539,43.594369,2023,2023-12-29
91000.0,23.0,1,34000,3.897596,43.602334,2023,2023-12-21
138000.0,47.0,2,34090,3.863024,43.640576,2023,2023-12-29
231310.0,100.0,5,34070,3.838662,43.607895,2023,2023-12-16
167500.0,69.0,4,34070,3.887125,43.602424,2023,2023-12-21
68000.0,30.0,1,34080,3.846555,43.619867,2023,2023-12-22
165400.0,68.0,3,34070,3.873371,43.588959,2023,2023-12-22
255000.0,71.0,3,34000,3.865191,43.613524,2023,2023-12-22
317155.0,82.0,4,34070,3.891413,43.60454,2023,2023-12-29
83000.0,25.0,1,34000,3.868496,43.606606,2023,2023-12-22
97000.0,80.0,4,34080,3.81896,43.633792,2023,2023-12-18
146000.0,90.0,2,34000,3.880467,43.612603,2023,2023-12-28
66000.0,22.0,1,34090,3.852553,43.621567,2023,2023-12-22
227650.0,66.0,3,34000,3.895154,43.60583,2023,2023-12-28
83000.0,27.0,2,34070,3.866894,43.592834,2023,2023-12-22
90000.0,35.0,1,34070,3.874633,43.591677,2023,2023-12-29
305400.0,61.0,3,34000,3.878087,43.601472,2023,2023-12-29
82470.0,21.0,1,34070,3.891022,43.590893,2023,2023-12-21
105000.0,30.0,1,34000,3.893083,43.609122,2023,2023-12-20
169855.0,55.0,3,34070,3.862383,43.588723,2023,2023-12-11
82000.0,23.0,1,34000,3.892298,43.612749,2023,2023-12-27
245650.0,67.0,3,34080,3.834542,43.630442,2023,2023-12-29
299500.0,62.0,3,34080,3.848437,43.625109,2023,2023-12-22
110000.0,84.0,3,34070,3.848822,43.596339,2023,2023-12-22
179000.0,71.0,4,34070,3.871134,43.597027,2023,2023-12-29
207000.0,76.0,4,34070,3.857382,43.593153,2023,2023-12-21
371000.0,90.0,4,34000,3.863083,43.61359,2023,2023-12-20
21000.0,15.0,1,34090,3.872688,43.62158,2023,2023-12-27
100521.0,48.0,2,34080,3.826286,43.613981,2023,2023-12-29
200000.0,53.0,4,34000,3.876471,43.611881,2023,2023-12-15
215000.0,55.0,4,34070,3.866421,43.608655,2023,2023-12-28
151800.0,38.0,2,34070,3.860786,43.578387,2023,2023-12-28
300000.0,79.0,4,34000,3.891413,43.60454,2023,2023-12-21
77970.0,26.0,1,34080,3.83588,43.621424,2023,2023-12-28
50000.0,24.0,1,34070,3.834146,43.608785,2023,2023-12-29
165000.0,41.0,2,34070,3.826979,43.609251,2023,2023-11-24
80000.0,25.0,1,34000,3.875644,43.610206,2023,2023-12-27
142000.0,64.0,3,34080,3.825338,43.614042,2023,2023-12-19
62000.0,25.0,1,34070,3.834146,43.608785,2023,2023-11-30
93000.0,50.0,2,34070,3.884593,43.593825,2023,2023-07-03
123000.0,37.0,2,34070,3.850137,43.596135,2023,2023-05-16
70000.0,53.0,2,34080,3.829352,43.611691,2023,2023-11-20
206000.0,80.0,3,34090,3.875368,43.631317,2023,2023-06-19
85000.0,23.0,1,34090,3.872046,43.631978,2023,2023-12-18
95000.0,79.0,5,34070,3.885124,43.593451,2023,2023-11-06
40000.0,17.0,1,34080,3.837947,43.613467,2024,2024-01-05
160500.0,43.0,2,34090,3.868303,43.636036,2024,2024-01-05
152550.0,42.0,2,34000,3.89248,43.613723,2024,2024-01-05
131530.8,29.0,1,34000,3.876283,43.612872,2024,2024-01-05
170500.0,70.0,3,34070,3.886305,43.593939,2024,2024-01-09
100000.0,21.0,1,34000,3.88144,43.617544,2024,2024-01-04
78000.0,18.0,1,34090,3.856655,43.631871,2024,2024-01-03
100000.0,40.0,2,34070,3.867128,43.596109,2024,2024-01-04
47000.0,16.0,1,34000,3.881803,43.601744,2024,2024-01-12
265000.0,88.0,4,34000,3.878736,43.596726,2024,2024-01-03
135000.0,55.0,2,34080,3.826113,43.613047,2024,2024-01-09
55619.48,36.0,1,34070,3.860815,43.59335,2024,2024-01-05
37050.0,9.0,1,34000,3.877091,43.612596,2024,2024-01-10
74500.0,18.0,1,34070,3.857794,43.612319,2024,2024-01-03
95000.0,21.0,1,34000,3.875436,43.61163,2024,2024-01-04
88500.0,30.0,1,34080,3.840901,43.617317,2024,2024-01-08
74470.0,19.0,1,34070,3.876339,43.581538,2024,2024-01-04
139000.0,41.0,2,34000,3.873092,43.603668,2024,2024-01-05
168000.0,53.0,2,34000,3.87898,43.613502,2024,2024-01-11
140000.0,53.0,2,34070,3.864743,43.587044,2024,2024-01-03
140000.0,66.0,4,34070,3.875352,43.594452,2024,2024-01-04
140830.0,35.0,2,34000,3.879659,43.604535,2024,2024-01-12
281740.0,93.0,3,34000,3.875508,43.598068,2024,2024-01-09
165000.0,50.0,2,34000,3.880592,43.601561,2024,2024-01-11
153000.0,54.0,3,34000,3.878957,43.61308,2024,2024-01-08
145000.0,36.0,2,34070,3.859627,43.591212,2024,2024-01-09
105000.0,32.0,2,34070,3.866471,43.608041,2024,2024-01-10
269350.0,71.0,3,34000,3.903771,43.607477,2024,2024-01-10
140000.0,63.0,3,34080,3.849301,43.621547,2024,2024-01-08
108870.0,20.0,1,34090,3.848142,43.638426,2024,2024-01-11
153000.0,43.0,2,34090,3.838637,43.640729,2024,2024-01-08
100000.0,56.0,3,34090,3.88084,43.614502,2024,2024-01-12
231000.0,54.0,2,34090,3.84402,43.641391,2024,2024-01-15
82000.0,29.0,2,34080,3.841634,43.61433,2024,2024-01-04
225000.0,89.0,5,34070,3.892468,43.592944,2024,2024-01-04
132780.0,28.0,1,34090,3.872488,43.620791,2024,2024-01-09
261360.0,75.0,3,34000,3.894345,43.612654,2024,2024-01-15
369590.0,105.0,5,34070,3.860218,43.582009,2024,2024-01-16
171500.0,67.0,4,34000,3.888198,43.620449,2024,2024-01-12
242500.0,51.0,2,34090,3.877823,43.615423,2024,2024-01-05
65600.0,20.0,1,34090,3.870352,43.628869,2024,2024-01-08
101000.0,27.0,1,34000,3.893415,43.604874,2024,2024-01-11
111800.0,31.0,1,34080,3.847379,43.6227,2024,2024-01-12
110000.0,48.0,2,34070,3.855822,43.615114,2024,2024-01-09
285150.0,72.0,3,34000,3.906072,43.599602,2024,2024-01-11
88000.0,26.0,1,34090,3.842283,43.628897,2024,2024-01-09
165000.0,64.0,3,34070,3.846225,43.615092,2024,2024-01-17
223400.0,59.0,3,34070,3.860786,43.578387,2024,2024-01-17
131000.0,67.0,3,34070,3.826017,43.611312,2024,2024-01-19
129000.0,69.0,4,34070,3.854727,43.60843,2024,2024-01-16
225400.0,64.0,2,34000,3.876096,43.608184,2024,2024-01-16
143950.0,25.0,1,34070,3.864083,43.606099,2024,2024-01-09
250000.0,65.0,3,34000,3.878367,43.612468,2024,2024-01-11
271698.0,102.0,5,34000,3.891014,43.613888,2024,2024-01-11
145330.0,32.0,2,34000,3.90586,43.613163,2024,2024-01-04
237800.0,86.0,4,34090,3.852553,43.621567,2024,2024-01-18
106500.0,32.0,2,34070,3.865694,43.598289,2024,2024-01-11
175000.0,47.0,2,34090,3.837875,43.6391,2024,2024-01-12
152000.0,33.0,1,34000,3.879949,43.613915,2024,2024-01-17
79000.0,30.0,1,34090,3.85766,43.62123,2024,2024-01-08
104000.0,63.0,3,34070,3.836052,43.608116,2024,2024-01-16
108000.0,76.0,4,34070,3.866188,43.595571,2024,2024-01-11
274485.0,78.0,3,34070,3.849169,43.590632,2024,2024-01-05
160000.0,78.0,4,34080,3.838108,43.611795,2024,2024-01-18
200000.0,91.0,4,34090,3.869151,43.63891,2024,2024-01-09
110000.0,35.0,2,34090,3.863205,43.61902,2024,2024-01-03
150000.0,46.0,2,34000,3.882832,43.604235,2024,2024-01-05
125000.0,54.0,2,34070,3.846077,43.61599,2024,2024-01-10
227000.0,67.0,4,34000,3.894306,43.623446,2024,2024-01-16
375000.0,85.0,4,34090,3.878987,43.622238,2024,2024-01-18
190000.0,42.0,2,34070,3.9103,43.602999,2024,2024-01-11
175000.0,49.0,2,34000,3.889536,43.607413,2024,2024-01-10
305080.0,63.0,3,34000,3.907468,43.600344,2024,2024-01-19
228200.0,71.0,4,34070,3.856047,43.609575,2024,2024-01-08
900000.0,228.0,6,34000,3.867728,43.612811,2024,2024-01-19
185000.0,62.0,3,34070,3.853903,43.590045,2024,2024-01-18
308000.0,66.0,3,34000,3.901165,43.596946,2024,2024-01-23
163000.0,45.0,2,34070,3.851531,43.589201,2024,2024-01-02
179000.0,62.0,3,34070,3.851449,43.591723,2024,2024-01-09
201200.0,78.0,4,34000,3.879729,43.600163,2024,2024-01-05
110000.0,19.0,1,34090,3.874796,43.617041,2024,2024-01-08
116005.0,48.0,3,34000,3.869698,43.604693,2024,2024-01-12
151535.0,66.0,4,34070,3.882335,43.595027,2024,2024-01-23
460660.0,75.0,2,34000,3.898142,43.605826,2024,2024-01-17
224200.0,78.0,4,34090,3.877457,43.629374,2024,2024-01-23
211200.0,96.0,5,34070,3.868984,43.592641,2024,2024-01-11
200000.0,74.0,4,34000,3.889544,43.615163,2024,2024-01-17
162285.0,60.0,3,34070,3.860533,43.605103,2024,2024-01-19
134620.0,71.0,4,34070,3.872174,43.595919,2024,2024-01-26
170000.0,63.0,3,34070,3.867508,43.59242,2024,2024-01-22
63700.0,17.0,1,34090,3.878523,43.615007,2024,2024-01-26
172000.0,53.0,2,34090,3.856229,43.633435,2024,2024-01-22
140250.0,49.0,2,34070,3.846884,43.597677,2024,2024-01-08
136000.0,44.0,1,34000,3.876403,43.612251,2024,2024-01-04
192150.0,36.0,2,34000,3.900839,43.59718,2024,2024-01-09
350000.0,106.0,5,34090,3.876864,43.617841,2024,2024-01-23
